Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
1,0,0,1.0,7.0,0.0,1,3,2.0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,3,1,22.6,1,0,0,0,0,0.0,0,0
1,0,0,1.0,9.0,1.0,2,0,1.0,2,4,1,2,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,6,0,2,13.23076923076923,1,0,0,0,0,0.0,0,0
1,0,0,1.0,6.0,0.0,2,1,3.0,2,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,3,1,41.0,1,0,0,0,0,0.0,0,0
1,0,1,0.0,7.0,2.0,2,0,0.0,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,10,0,0,17.8,1,0,0,0,1,0.5862760834670947,0,1
0,1,4,-1.0,5.0,2.0,0,3,-1.0,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,0,0.0,7.0,2.0,1,0,0.0,2,5,2,0,2,2,0,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,2,1.0,0,1
1,0,2,0.0,1.0,1.0,0,3,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,231.5714285714286,0,0,0,0,1,0.9012954966070328,1,0
1,1,6,0.0,2.0,2.0,0,3,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52.73333333333333,0,0,0,0,2,0.4617572692793931,0,1
0,1,4,-1.0,5.0,2.0,0,2,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.97938144329897,0,0,0,0,1,0.314328743545611,0,1
1,0,1,0.0,8.0,0.0,0,0,-1.0,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78.66666666666667,1,0,0,0,2,1.547669491525424,0,1
1,1,2,0.0,5.0,2.0,2,1,2.0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,5.392857142857143,0,0,0,0,1,2.0,0,1
1,0,0,1.0,4.0,1.0,1,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,10,2,0,8.838709677419354,1,0,0,0,1,1.0,0,0
1,1,2,1.0,8.0,2.0,1,2,2.0,0,3,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,1,55.42481203007519,0,0,0,0,1,0.6007401315789473,0,1
1,0,4,0.0,6.0,0.0,2,3,0.0,2,1,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.75,1,0,0,0,1,0.8320045558086561,1,0
0,1,3,-1.0,4.0,2.0,0,3,0.0,2,5,4,0,4,1,1,0,0,2,0,3,1,0,0,1,0,0,0,0,0,0,4,2,0,2,38.08333333333334,0,0,1,1,1,0.799234135667396,1,0
1,0,0,1.0,8.0,0.0,2,0,2.0,2,4,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,3,0.0,5.0,2.0,1,3,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,1,1.0,6.0,2.0,2,3,2.0,2,6,6,2,2,4,0,0,1,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
0,1,2,-1.0,8.0,0.0,2,2,-1.0,2,5,6,2,0,4,1,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,2,55.42481203007519,0,0,0,0,1,0.6352173913043477,0,0
1,0,0,0.0,5.0,2.0,1,1,2.0,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21.9375,0,0,0,0,2,2.0,0,1
1,0,2,0.0,5.0,2.0,1,0,0.0,2,7,6,2,2,5,1,0,1,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,1,0.961184210526316,0,0
0,1,2,-1.0,5.0,2.0,2,3,0.0,2,5,4,0,4,1,0,0,0,3,0,2,0,0,0,1,0,1,0,1,0,0,4,8,3,0,18.4,0,0,0,0,0,0.0,0,1
1,0,2,0.0,6.0,0.0,2,2,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,3,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,4,0.0,1.0,2.0,0,3,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,199.9090909090909,0,0,0,0,1,0.4982946793997272,0,1
1,0,0,0.0,9.0,2.0,2,1,3.0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,3,0.0,5.0,1.0,2,0,3.0,0,4,6,2,2,2,1,1,0,4,0,1,2,0,0,1,1,1,0,0,0,0,3,2,0,1,53.33333333333334,0,0,1,0,1,0.913125,0,0
1,0,1,0.0,1.0,2.0,0,3,-1.0,0,4,6,0,4,2,0,1,0,4,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,11.64285714285714,0,0,0,0,1,2.0,0,0
1,0,4,0.0,3.0,1.0,2,2,3.0,0,3,3,3,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,211.5,0,0,0,0,2,1.726950354609929,0,1
1,1,0,1.0,8.0,0.0,1,0,0.0,0,7,6,0,3,4,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,30.1,0,0,0,0,0,0.0,0,0
0,1,6,-1.0,2.0,2.0,2,2,-1.0,2,2,2,0,1,2,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,10,2,0,17.07692307692308,0,0,1,0,0,0.0,1,1
1,0,3,1.0,4.0,1.0,0,0,3.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,4,0,0,3,408.0,0,0,0,0,0,0.0,1,0
1,0,1,0.0,7.0,2.0,2,0,-1.0,2,5,1,0,4,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,1,25.8,0,1,0,0,0,0.0,0,1
1,1,5,0.0,4.0,2.0,0,3,3.0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,163.4,0,0,0,0,1,0.8941248470012239,0,1
1,0,5,0.0,3.0,2.0,0,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.66666666666666,0,0,0,0,1,1.0,0,1
1,1,6,0.0,2.0,2.0,0,3,-1.0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,0,425.0,0,0,0,0,1,0.2148529411764706,0,1
1,0,1,0.0,7.0,0.0,0,2,3.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,55.42481203007519,0,0,0,0,1,0.9845013477088947,0,0
0,1,5,-1.0,4.0,2.0,2,0,0.0,2,3,3,0,3,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,1,1
1,1,1,0.0,8.0,0.0,0,3,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,10,1,2,16.36585365853659,1,0,0,0,1,1.088673621460507,0,1
1,1,1,0.0,5.0,2.0,2,2,1.0,2,5,6,0,3,3,0,0,1,3,0,0,0,0,0,1,0,0,1,1,0,1,4,10,3,0,17.1,0,0,1,1,0,0.0,0,0
0,1,6,-1.0,2.0,2.0,0,3,2.0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3333333333333,0,0,0,0,1,1.67545871559633,0,1
0,1,1,-1.0,6.0,0.0,1,0,0.0,2,3,6,0,5,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,0,0.0,10.0,1.0,2,0,0.0,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7,2,0,12.0625,1,0,0,0,2,2.838730569948186,0,0
1,1,4,0.0,5.0,2.0,1,1,-1.0,0,4,1,0,1,4,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,1,0.0,7.0,0.0,2,1,3.0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,4,0,0,1,57.81818181818182,1,1,0,0,0,0.0,0,1
1,0,1,0.0,6.0,1.0,2,3,3.0,1,2,3,2,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,1.0,1,0
1,1,1,1.0,9.0,2.0,2,0,-1.0,0,3,3,0,3,3,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,4,0,0,0,242.6,0,0,0,0,1,0.3011129431162408,0,1
0,1,6,-1.0,3.0,2.0,0,3,-1.0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,55.42481203007519,0,0,0,0,1,0.2803146584804298,1,1
0,1,0,-1.0,1.0,2.0,1,2,0.0,2,2,3,0,2,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,25.86666666666667,0,0,0,0,0,0.0,1,1
1,1,2,0.0,4.0,2.0,1,0,1.0,2,4,6,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,59.83333333333334,0,0,0,0,1,1.0,0,0
1,1,4,0.0,3.0,1.0,0,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,38.92,0,0,0,0,1,0.7507708119218911,0,1
1,1,2,0.0,6.0,1.0,0,2,3.0,0,4,6,2,2,1,1,0,0,4,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,41.0,0,0,0,0,2,1.0,0,0
1,1,0,1.0,7.0,0.0,1,0,2.0,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,4,0,3,55.42481203007519,1,0,0,0,0,0.6352173913043477,0,1
1,1,2,0.0,5.0,1.0,1,1,3.0,0,6,5,3,2,1,1,0,0,4,1,1,0,0,0,1,1,1,0,0,0,0,0,6,0,1,18.63636363636364,0,0,1,0,1,1.0,0,0
1,0,1,0.0,6.0,0.0,1,0,1.0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,51.375,0,0,0,0,1,0.8886861313868613,0,0
1,0,6,0.0,2.0,2.0,2,0,0.0,2,3,5,0,0,4,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,10,2,0,85.9,0,1,0,0,1,0.4252037252619325,0,0
1,1,5,0.0,3.0,2.0,1,2,-1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,0,1,50.9,1,0,0,0,1,0.7175834970530451,0,1
1,1,1,0.0,6.0,0.0,0,0,-1.0,2,2,6,1,4,2,1,0,1,3,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,264.5,0,0,0,0,2,2.761814744801512,0,1
1,1,6,1.0,2.0,2.0,2,0,0.0,2,3,1,0,1,2,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,3,10,3,3,79.33333333333333,0,0,0,0,1,0.7673319327731092,1,1
1,0,1,0.0,5.0,2.0,1,0,3.0,2,1,5,1,3,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,1,43.125,0,0,0,0,0,0.0,0,0
1,0,1,0.0,4.0,2.0,0,3,-1.0,2,3,1,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,6,0,0,23.33333333333333,0,0,0,0,0,0.0,0,0
0,0,4,-1.0,3.0,2.0,0,2,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78571428571428,0,0,0,0,0,0.0,0,1
1,0,1,0.0,7.0,2.0,2,2,2.0,0,7,0,0,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,0.3151423641069888,0,1
1,1,0,1.0,6.0,2.0,1,1,2.0,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,0.9487012987012988,0,0
1,0,0,0.0,6.0,0.0,2,0,3.0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,6,0,0,36.2,1,0,0,0,1,1.0,0,1
1,1,1,0.0,6.0,0.0,2,3,0.0,2,2,5,1,0,3,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,2,1.547669491525424,0,0
1,0,0,0.0,7.0,-1.0,2,0,2.0,2,3,1,0,3,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,1,0.0,5.0,2.0,1,2,3.0,0,1,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101.1,1,0,0,0,1,0.3612759643916914,0,1
1,1,1,0.0,7.0,0.0,1,3,-1.0,2,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112.4,0,0,0,0,0,0.0,0,0
1,1,0,0.0,8.0,0.0,1,0,0.0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,0,0,6.203389830508475,0,0,1,1,1,1.995901639344262,0,0
1,0,1,0.0,5.0,2.0,1,1,-1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,0,8.878787878787879,1,0,0,0,0,0.0,0,0
0,0,1,-1.0,6.0,-1.0,1,2,2.0,2,3,3,1,3,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.66666666666666,0,0,0,0,1,1.0,0,0
1,0,2,0.0,5.0,1.0,0,0,3.0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,22.07407407407407,0,0,0,0,1,0.6128355704697986,0,1
1,1,1,0.0,7.0,1.0,2,1,3.0,0,4,6,2,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22.27272727272727,0,0,0,0,2,2.0,0,0
1,1,1,0.0,6.0,2.0,0,0,-1.0,1,3,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,45.0,0,0,0,0,1,1.0,0,1
1,1,2,0.0,5.0,2.0,1,3,0.0,1,5,6,0,2,5,0,0,1,4,0,2,2,0,0,1,1,1,0,0,0,0,4,6,0,1,9.188524590163937,1,0,0,1,2,0.3258251561106155,0,1
1,0,1,0.0,9.0,2.0,0,3,-1.0,0,2,2,0,0,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,2,4.039473684210527,1,0,1,1,0,0.0,0,0
1,0,1,0.0,5.0,2.0,1,1,-1.0,0,5,3,1,2,5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,147.3333333333333,0,0,0,0,0,0.0,0,0
1,0,2,0.0,4.0,2.0,1,0,-1.0,2,4,0,0,1,2,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,41.5,0,0,0,0,1,1.0,0,1
0,0,6,-1.0,2.0,2.0,0,3,2.0,2,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,3,3,62.42857142857143,1,1,0,0,1,1.67162471395881,0,0
0,1,2,-1.0,5.0,2.0,2,1,2.0,2,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.0655737704918,0,0,0,0,1,0.3727040816326531,0,1
1,1,6,0.0,2.0,1.0,0,2,4.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,34.7027027027027,0,0,0,0,1,0.2844626168224299,0,1
1,0,0,1.0,5.0,2.0,2,0,-1.0,2,5,1,1,0,2,0,0,2,1,0,0,1,0,1,1,1,0,0,1,0,1,1,10,2,0,83.6,0,0,0,0,1,0.8738038277511961,0,0
0,1,2,-1.0,4.0,2.0,1,3,2.0,2,0,6,0,5,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.33333333333331,0,0,0,0,2,1.333029197080292,0,1
1,1,1,0.0,5.0,2.0,0,3,-1.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,0,0.0,5.0,2.0,1,0,2.0,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,541.5,0,0,0,0,1,0.6745152354570637,0,0
1,1,0,0.0,7.0,0.0,2,0,0.0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,22.8,0,0,0,0,0,0.0,0,1
1,1,6,0.0,2.0,2.0,1,2,3.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,67.4,0,0,0,0,2,1.0,0,1
1,0,0,0.0,8.0,0.0,1,3,2.0,2,6,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,186.0,0,0,0,0,1,0.6545698924731183,0,0
0,1,0,-1.0,9.0,1.0,0,3,0.0,2,4,2,0,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3,2,0,11.38095238095238,0,0,1,0,0,0.0,0,0
1,1,5,0.0,3.0,2.0,2,3,0.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,0.6352173913043477,0,1
0,1,3,-1.0,5.0,2.0,1,3,0.0,2,5,1,0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,3,16.40476190476191,0,0,1,0,0,0.0,1,0
1,0,1,0.0,1.0,2.0,0,3,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,217.875,1,0,0,0,1,0.209552495697074,0,1
1,0,0,1.0,9.0,2.0,2,1,2.0,2,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,34.75,1,0,0,0,0,0.0,0,0
1,1,6,0.0,4.0,2.0,1,0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,66.2,0,0,0,0,1,0.551737160120846,0,1
1,1,4,0.0,4.0,2.0,2,3,0.0,0,3,6,2,2,4,1,0,2,4,0,1,2,0,0,1,0,0,0,0,0,1,3,0,0,2,28.15,1,0,1,0,0,0.0,0,1
1,1,0,0.0,7.0,2.0,1,1,1.0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,2,0.0,4.0,2.0,0,3,1.0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,1.0,0,0
0,1,2,-1.0,9.0,2.0,0,0,-1.0,2,5,6,2,4,3,1,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,2,10,0,0,38.88888888888889,1,0,1,1,0,0.0,0,0
1,1,5,0.0,3.0,2.0,0,3,0.0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,2,3,49.66666666666666,1,1,0,1,1,0.8171140939597316,0,1
1,0,1,0.0,1.0,2.0,1,0,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,0.3860993657505286,0,0
0,1,1,-1.0,7.0,2.0,1,0,-1.0,0,7,5,1,1,5,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10,0,0,55.42481203007519,0,0,0,0,1,1.440828402366864,1,1
1,1,0,1.0,7.0,0.0,1,0,0.0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10,1,3,6.6,0,0,0,1,1,1.0,0,0
1,1,1,0.0,5.0,2.0,0,0,0.0,2,2,2,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,40.0,0,0,0,0,1,0.6522321428571429,0,1
1,1,6,0.0,3.0,2.0,0,0,0.0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,4,0,0,1,55.42481203007519,0,0,0,0,2,1.023109243697479,0,1
1,0,5,0.0,3.0,2.0,0,1,2.0,2,5,1,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.0,0,0,0,0,1,0.8062913907284769,0,0
0,1,1,-1.0,8.0,0.0,2,1,0.0,2,3,6,0,4,2,0,0,1,3,0,3,1,0,0,1,0,0,0,1,0,1,2,0,1,3,21.23809523809524,1,0,1,0,1,1.637892376681614,0,0
1,1,2,0.0,6.0,0.0,1,1,2.0,2,3,5,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,2,2,20.375,0,0,1,0,2,1.493865030674846,0,1
1,1,4,0.0,4.0,2.0,2,3,0.0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,0,0.0,10.0,1.0,2,0,-1.0,0,3,0,1,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,32.0,1,0,0,0,1,1.0,0,0
1,0,0,0.0,8.0,0.0,2,3,1.0,0,2,6,1,4,3,0,0,0,4,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,22.88235294117647,0,0,0,0,0,0.0,0,0
0,1,5,-1.0,7.0,2.0,2,0,0.0,0,3,1,0,0,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,4,6,3,1,99.4,0,1,0,0,0,0.0,0,0
0,0,0,-1.0,7.0,0.0,2,0,3.0,0,2,1,1,2,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,30.75,0,0,0,0,1,1.0,0,0
1,0,1,0.0,7.0,2.0,2,0,2.0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,6,0,3,55.15625,1,0,0,0,1,1.448583569405099,0,1
1,0,0,0.0,7.0,2.0,2,0,2.0,2,4,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,0,0.0,5.0,2.0,2,0,-1.0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.33333333333333,0,0,0,0,1,1.0,0,1
1,1,1,0.0,5.0,1.0,1,3,4.0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,6.076923076923077,0,0,0,0,1,0.9246835443037976,0,1
1,0,1,0.0,7.0,2.0,0,0,-1.0,2,2,3,0,0,3,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,0,1,1.0,0,1
1,0,4,0.0,3.0,2.0,2,0,3.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,59.9,0,0,0,0,0,0.0,0,1
1,1,4,0.0,1.0,-1.0,0,3,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,6,0.0,2.0,2.0,0,0,1.0,2,4,6,1,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,1,1.0,0,0
1,0,0,0.0,6.0,1.0,0,3,-1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,36.36,0,0,0,0,0,0.0,0,1
1,0,1,1.0,7.0,0.0,0,0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13.96,0,0,0,0,1,1.0,0,1
1,0,3,0.0,7.0,0.0,0,2,1.0,1,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,614.5,1,0,0,0,2,0.8915785191212368,0,1
1,0,0,0.0,6.0,2.0,2,0,-1.0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,10,0,0,15.91666666666667,1,0,0,0,0,0.0,0,0
1,0,2,0.0,9.0,2.0,1,2,2.0,0,3,0,0,3,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,4,0,1,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,0,0.0,5.0,2.0,1,3,0.0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,4,5,2,1,136.5,1,0,0,0,0,0.0,1,1
0,1,0,-1.0,7.0,0.0,2,0,0.0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3,2,0,8.166666666666666,0,0,1,0,1,2.0,0,0
1,0,0,1.0,1.0,2.0,2,2,2.0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,15.45833333333333,1,0,0,0,1,0.9845013477088947,0,0
